99.8,79.118,1.4114
99.8,79.353,1.347
100,79.648,1.2117
100,79.953,1.053
100,80.206,0.95894
100,80.401,0.75113
100,80.635,0.63228
100,80.74,0.51029
100,80.808,0.44848
100,80.862,0.38853
100,80.919,0.29401
100,80.952,0.21839
100,80.984,0.12548
99.9,75.84,2.3508
99.8,76.501,2.2235
99.6,77.061,2.1117
99.6,77.505,1.8778
99.9,77.927,1.8016
99.8,78.416,1.6837
99.8,78.909,1.4915
99.9,79.152,1.4693
100,79.47,1.3203
100,79.752,1.1621
100,80.009,1.0349
100,80.307,0.81655
100,80.485,0.75218
100,80.687,0.5666
100,80.827,0.44617
100,80.882,0.34939
100,80.906,0.30849
100,80.955,0.21207
100,80.979,0.14338
100,80.987,0.11327
99.2,75.838,2.475
99.8,76.412,2.2817
99.8,77.09,2.061
99.9,77.666,1.9856
99.5,78.057,1.827
99.3,78.453,1.7555
99.9,78.785,1.5725
99.9,79.245,1.4174
99.8,79.42,1.3151
100,79.769,1.1677
100,80.07,0.97729
100,80.347,0.84888
99.9,80.591,0.66912
100,80.756,0.51036
100,80.861,0.39709
100,80.899,0.30789
100,80.942,0.23798
100,80.974,0.15914
100,80.984,0.12548
100,80.992,0.089084
99.6,75.794,2.3722
99.4,76.632,2.2254
99.9,76.94,2.1795
99.8,77.744,1.8906
99.6,78.093,1.7766
99.6,78.576,1.659
99.7,78.82,1.5974
100,79.23,1.4146
99.9,79.51,1.3015
99.8,79.776,1.1462
100,80.139,0.96627
100,80.372,0.84001
100,80.632,0.60875
100,80.79,0.46893
100,80.886,0.33912
100,80.935,0.25841
100,80.954,0.21882
100,80.969,0.17332
100,80.987,0.11327
100,80.997,0.05469
99.3,78.741,1.3747
99.1,78.722,1.4996
99.8,78.839,1.3939
99.5,79.155,1.3472
100,79.256,1.3147
100,79.466,1.1734
100,79.708,1.0903
100,79.644,1.1399
100,79.801,1.0915
99.7,79.907,0.95097
100,79.935,1.0415
100,80.098,0.95205
100,80.129,0.91343
100,80.183,0.9314
100,80.255,0.90883
100,80.357,0.79847
100,80.387,0.78691
100,80.472,0.6937
100,80.521,0.73862
100,80.594,0.61087
100,78.74,1.4115
99.7,78.839,1.4294
100,79.089,1.2958
100,79.401,1.2681
100,79.481,1.2123
100,79.649,1.184
99.8,79.778,1.0801
100,79.868,1.0557
100,80.052,0.96296
100,80.141,0.94716
100,80.32,0.83162
100,80.396,0.79949
100,80.461,0.73653
100,80.596,0.62513
100,80.678,0.58165
100,80.691,0.55093
100,80.754,0.50545
100,80.758,0.4769
100,80.774,0.49084
100,80.876,0.38292
99.8,78.615,1.4293
99.9,78.845,1.4124
100,79.113,1.3161
100,79.308,1.2709
100,79.496,1.2393
100,79.738,1.1061
99.9,79.905,0.99999
100,79.99,1.0089
100,80.123,0.97256
100,80.301,0.84048
100,80.36,0.79398
100,80.488,0.7469
100,80.603,0.64915
100,80.717,0.55938
100,80.743,0.5069
100,80.793,0.44738
100,80.879,0.35827
100,80.918,0.28156
100,80.926,0.28727
100,80.939,0.24755
99.8,78.759,1.545
100,78.975,1.4527
100,79.243,1.2767
100,79.453,1.1999
100,79.69,1.1278
100,79.816,1.079
100,79.905,1.0639
100,80.092,0.90859
100,80.197,0.90564
100,80.35,0.82795
100,80.453,0.73878
100,80.608,0.61509
100,80.716,0.55977
100,80.769,0.46221
100,80.813,0.43821
100,80.894,0.32979
100,80.916,0.28097
100,80.964,0.19673
100,80.964,0.19158
100,80.972,0.16497
99.9,78.738,1.4413
100,79.034,1.2786
100,79.212,1.3517
100,79.326,1.264
100,79.556,1.2218
100,79.9,1.0178
99.9,79.95,0.9775
100,80.055,0.97364
100,80.247,0.8438
100,80.379,0.79835
100,80.547,0.68395
100,80.633,0.60358
100,80.76,0.49031
100,80.812,0.42738
100,80.857,0.38542
100,80.912,0.31977
100,80.936,0.24475
100,80.967,0.17864
100,80.977,0.1499
100,80.976,0.15945
99.9,78.769,1.4757
100,79.134,1.3799
99.9,79.287,1.238
100,79.555,1.187
100,79.601,1.1592
100,79.777,1.0841
100,79.972,1.0016
100,80.135,0.93422
100,80.288,0.86201
100,80.419,0.78958
100,80.566,0.65852
100,80.677,0.58023
100,80.781,0.45721
100,80.873,0.36176
100,80.925,0.27455
100,80.934,0.26008
100,80.961,0.20366
100,80.975,0.15612
100,80.987,0.11327
100,80.99,0.099499
100,78.783,1.3914
100,78.974,1.3962
99.9,79.25,1.3013
100,79.464,1.2356
100,79.631,1.1928
100,79.866,1.0872
100,80.035,0.97968
100,80.271,0.87725
100,80.409,0.80357
100,80.509,0.69994
100,80.62,0.6063
100,80.741,0.53284
100,80.801,0.4576
100,80.898,0.31559
100,80.946,0.2347
100,80.97,0.17059
100,80.967,0.17864
100,80.988,0.10889
100,80.995,0.070534
100,80.994,0.077227
99.9,78.786,1.4213
100,79.108,1.3705
99.8,79.311,1.3417
100,79.575,1.1968
100,79.791,1.0618
100,79.939,1.0036
100,80.137,0.99007
100,80.207,0.92852
100,80.356,0.80079
100,80.503,0.70142
100,80.587,0.66815
100,80.771,0.47388
100,80.824,0.41355
100,80.927,0.26771
100,80.946,0.23892
100,80.984,0.13321
100,80.97,0.17059
100,80.986,0.11749
100,80.993,0.083373
100,80.997,0.05469
99.8,78.758,1.4434
100,78.971,1.3447
99.9,79.36,1.2839
100,79.57,1.1946
100,79.803,1.0518
100,79.917,1.0316
100,80.121,0.95308
99.9,80.288,0.82889
100,80.429,0.75958
100,80.575,0.68875
100,80.682,0.55756
100,80.765,0.50574
100,80.86,0.38523
100,80.939,0.24347
100,80.962,0.1912
100,80.973,0.16208
100,80.99,0.099499
100,80.997,0.05469
100,80.999,0.031607
100,80.998,0.044677
100,78.793,1.3871
100,79.136,1.3941
99.8,79.294,1.2836
100,79.584,1.1726
100,79.744,1.1084
99.9,79.972,1.0331
100,80.128,0.93253
99.9,80.254,0.83035
100,80.448,0.71505
100,80.58,0.68819
100,80.67,0.56666
100,80.758,0.49944
100,80.872,0.37097
100,80.948,0.22649
100,80.968,0.176
100,80.981,0.13652
100,80.99,0.099499
100,80.999,0.031607
100,80.995,0.070534
100,81,0
